"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_434","NiWUE_Rothamsted_8_1895_grain","15716","C",-22.7368,43.4616665894481,5304
"NiWUE_FLT_435","NiWUE_Rothamsted_8_1895_straw","15717","C",-23.8058,44.8377920716564,5430
"NiWUE_FLT_436","NiWUE_Rothamsted_3_1897_straw","15718","C",-25.7658,43.2532221718553,5258
"NiWUE_FLT_437","NiWUE_Rothamsted_3_1898_grain","15719","C",-23.7548,43.7586656848103,5210
"NiWUE_FLT_438","NiWUE_Rothamsted_6_1900_grain","15720","C",-23.8728,43.7505277367229,5075
"NiWUE_FLT_439","NiWUE_Rothamsted_6_1900_straw","15721","C",-25.7668,45.1275816098342,5297
"NiWUE_FLT_440","NiWUE_Rothamsted_8_1900_grain","15722","C",-24.0928,43.598678218257,5239
"NiWUE_FLT_441","NiWUE_Rothamsted_8_1900_straw","15724","C",-25.1728,45.0417601277365,5343
"NiWUE_FLT_442","NiWUE_Rothamsted_6_1905_grain","15725","C",-24.4418,43.3204319745575,5266
"NiWUE_FLT_443","NiWUE_Rothamsted_6_1905_straw","15726","C",-25.8228,44.2326879315112,5356
"NiWUE_FLT_444","NiWUE_Rothamsted_8_1905_straw","15727","C",-26.0718,44.6294459534263,5333
"NiWUE_FLT_445","NiWUE_Rothamsted_8_1906_grain","15728","C",-23.8838,44.8757935230985,5293
"NiWUE_FLT_446","NiWUE_Rothamsted_3_1907_grain","15729","C",-23.7348,43.3977375746208,5150
"NiWUE_FLT_447","NiWUE_Rothamsted_3_1907_straw","15730","C",-26.1098,42.8308208626353,5144
