"massspectroscopy_ID","UID","Analysis_C","atom_C","delta_C","percentage_C","amplitude_C","Analysis_N","atom_N","delta_N","percentage_N","amplitude_N","C_N_ratio"
"NiWUE_FLT_1137","NiWUE_DOK_K2_1_2000_straw","16740","C",-28.2526,43.1610382543402,5570,"16740","N",1.7986,0.879869202771006,983,49.0539254225645
"NiWUE_FLT_1138","NiWUE_DOK_N0_1_2003_grain","16741","C",-26.0686,41.572547116648,5477,"16741","N",5.7976,2.25056325410529,2574,18.4720634004909
"NiWUE_FLT_1139","NiWUE_DOK_M2_1_2003_grain","16742","C",-26.2806,41.3568950486573,5472,"16742","N",2.2796,2.99861489179375,3469,13.7919994867757
"NiWUE_FLT_1140","NiWUE_DOK_D1_1_2003_grain","16743","C",-26.6826,41.8474989678704,5377,"16743","N",5.0326,2.90486020678074,3230,14.4060285139322
"NiWUE_FLT_1141","NiWUE_DOK_D2_1_2003_grain","16744","C",-26.8226,41.8893394221562,5278,"16744","N",5.8516,2.55515467067067,2762,16.3940523456301
"NiWUE_FLT_1142","NiWUE_DOK_O1_1_2003_grain","16745","C",-26.8086,41.7563064927232,5422,"16745","N",4.8676,2.85219319404937,3211,14.6400694664866
"NiWUE_FLT_1143","NiWUE_DOK_O2_1_2003_grain","16747","C",-27.0536,41.6077516847057,5250,"16747","N",5.4596,2.74477358092229,2970,15.15890125652
"NiWUE_FLT_1144","NiWUE_DOK_K1_1_2003_grain","16748","C",-26.7966,41.7746010578004,5398,"16748","N",4.0446,2.80682935666733,3137,14.8831994216425
"NiWUE_FLT_1145","NiWUE_DOK_K2_1_2003_grain","16749","C",-26.7536,41.6861017659973,5298,"16749","N",3.4566,2.66287701859865,2909,15.6545351042666
"NiWUE_FLT_1146","NiWUE_DOK_N0_2_2003_grain","16750","C",-25.8866,41.8172333418181,5259,"16750","N",3.8556,2.17151081450172,2344,19.257207038784
"NiWUE_FLT_1147","NiWUE_DOK_M2_2_2003_grain","16751","C",-26.4306,41.9189414486313,5428,"16751","N",1.3256,2.62423334434977,2937,15.973785844497
"NiWUE_FLT_1148","NiWUE_DOK_D1_2_2003_grain","16752","C",-26.9756,41.9795159249269,5520,"16752","N",4.8536,2.58472478798271,2960,16.2413871372706
"NiWUE_FLT_1149","NiWUE_DOK_D2_2_2003_grain","16753","C",-27.0376,41.9837786070044,5259,"16753","N",5.7156,2.44277416255231,2621,17.1869259347078
"NiWUE_FLT_1150","NiWUE_DOK_O1_2_2003_grain","16754","C",-27.0206,41.7938160681191,5243,"16754","N",5.7056,2.46565598496844,2670,16.9503841261352
"NiWUE_FLT_1151","NiWUE_DOK_O2_2_2003_grain","16757","C",-26.8228,41.9374242752983,5496,"16757","N",6.0266,2.54852212669964,2912,16.4555857043343
"NiWUE_FLT_1152","NiWUE_DOK_K1_2_2003_grain","16758","C",-26.5968,41.7017281372019,5484,"16758","N",3.4976,2.71457256927376,3105,15.3621710501401
"NiWUE_FLT_1153","NiWUE_DOK_K2_2_2003_grain","16760","C",-26.9138,41.5421946889809,5197,"16760","N",2.6816,2.84377310290149,3060,14.6081256084023
"NiWUE_FLT_1154","NiWUE_DOK_N0_3_2003_grain","16761","C",-26.1368,41.6197382071948,5281,"16761","N",3.2116,2.32076615533001,2531,17.9336199434003
"NiWUE_FLT_1155","NiWUE_DOK_M2_3_2003_grain","16762","C",-26.6288,41.9859777524754,5376,"16762","N",0.6876,2.93151610642253,3254,14.3222742868409
"NiWUE_FLT_1156","NiWUE_DOK_D1_3_2003_grain","16763","C",-26.9418,41.8441164359426,5350,"16763","N",3.9906,2.66436485872167,2955,15.7050999599278
"NiWUE_FLT_1157","NiWUE_DOK_D2_3_2003_grain","16764","C",-26.9058,41.7064573046431,5185,"16764","N",4.3196,2.61081801184473,2792,15.9744789240114
"NiWUE_FLT_1158","NiWUE_DOK_O1_3_2003_grain","16765","C",-26.8758,41.8105960090082,5512,"16765","N",4.3586,2.48808197720244,2853,16.8043482457999
"NiWUE_FLT_1159","NiWUE_DOK_O2_3_2003_grain","16766","C",-27.2068,42.0348787657453,5432,"16766","N",5.0946,2.60754971342559,2915,16.1204515293874
"NiWUE_FLT_1160","NiWUE_DOK_K1_3_2003_grain","16772","C",-26.7368,41.6900876809334,5357,"16772","N",3.3636,2.61901706362169,2926,15.9182191899439
"NiWUE_FLT_1161","NiWUE_DOK_K2_3_2003_grain","16773","C",-26.7548,41.8787053850916,5401,"16773","N",2.7286,2.67704452933208,3005,15.6436342116208
"NiWUE_FLT_1162","NiWUE_DOK_N0_4_2003_grain","16774","C",-26.7368,41.8831995421288,5383,"16774","N",4.5006,2.28655943497532,2557,18.3171269906575
"NiWUE_FLT_1163","NiWUE_DOK_M2_4_2003_grain","16775","C",-26.9208,41.8842445521756,5246,"16775","N",1.5156,2.88071983157105,3115,14.539506443198
"NiWUE_FLT_1164","NiWUE_DOK_D1_4_2003_grain","16776","C",-27.1208,41.863076277746,5451,"16776","N",5.4486,2.54955464260224,2887,16.4197603684296
"NiWUE_FLT_1165","NiWUE_DOK_D2_4_2003_grain","16777","C",-26.9788,41.7532531563195,5361,"16777","N",6.3826,2.54839804143473,2836,16.3841175818879
"NiWUE_FLT_1166","NiWUE_DOK_O1_4_2003_grain","16778","C",-26.3638,41.2788277295244,5346,"16778","N",4.7066,2.59743695171748,2918,15.8921384799081
"NiWUE_FLT_1167","NiWUE_DOK_O2_4_2003_grain","16780","C",-27.0438,40.1008409347176,5187,"16780","N",5.1476,2.62951887128817,2911,15.2502578979677
"NiWUE_FLT_1168","NiWUE_DOK_K1_4_2003_grain","16781","C",-26.6328,41.641140744962,5304,"16781","N",2.7506,2.68088153176458,2947,15.5326299396577
"NiWUE_FLT_1169","NiWUE_DOK_K2_4_2003_grain","16782","C",-26.8138,42.1636197079123,5465,"16782","N",2.2256,2.99637397284596,3412,14.0715478408275
"NiWUE_FLT_1170","NiWUE_DOK_N0_1_2003_straw","16783","C",-28.0738,43.8172605380656,5406,"16783","N",2.6386,0.603511517132045,646,72.6038514497456
"NiWUE_FLT_1171","NiWUE_DOK_M2_1_2003_straw","16784","C",-28.5738,44.1600667838149,5546,"16784","N",0.0936000000000001,0.526131943465361,575,83.9334454641838
