"massspectroscopy_ID","UID","Analysis_C","atom_C","delta_C","percentage_C","amplitude_C","Analysis_N","atom_N","delta_N","percentage_N","amplitude_N","C_N_ratio"
"NiWUE_FLT_494","NiWUE_Rothamsted_8-1_1945_grain","15585","C",-24.5394,42.2400707429939,5010,"15585","N",0.4958,1.80951921383766,1991,23.3432562749142
"NiWUE_FLT_496","NiWUE_Rothamsted_3-1_1950_grain","15587","C",-23.7614,42.2219973967878,5088,"15587","N",2.4728,2.04804748609918,2301,20.6157316582566
"NiWUE_FLT_497","NiWUE_Rothamsted_3-1_1950_straw","15588","C",-25.7554,43.6970611262868,5309,"15588","N",-0.1622,0.668258665961815,761,65.3894417716143
"NiWUE_FLT_498","NiWUE_Rothamsted_6-1_1950_grain","15589","C",-23.6054,42.0381391664259,5170,"15589","N",1.3048,1.84024329325259,2119,22.8437942529461
"NiWUE_FLT_499","NiWUE_Rothamsted_6-1_1950_straw","15590","C",-25.3264,43.7966854518569,5362,"15590","N",-0.2572,0.549560178282248,632,79.6940666056837
"NiWUE_FLT_500","NiWUE_Rothamsted_8-1_1950_grain","15596","C",-24.1464,42.2443471705497,4958,"15596","N",0.4268,1.92649233322693,2094,21.9281159036793
"NiWUE_FLT_501","NiWUE_Rothamsted_8-1_1950_straw","15597","C",-25.7044,44.3115171713357,5225,"15597","N",-1.3642,0.618716377757914,681,71.6184648803228
"NiWUE_FLT_502","NiWUE_Rothamsted_3-1b_1955_grain","15598","C",-23.5684,42.1310976631104,4947,"15598","N",1.3978,1.76123405637215,1911,23.9213507771326
"NiWUE_FLT_504","NiWUE_Rothamsted_6-1b_1955_grain","15600","C",-23.4304,41.9503888816487,5159,"15600","N",0.5108,1.6795291670493,1937,24.9774697008387
"NiWUE_FLT_505","NiWUE_Rothamsted_6-1b_1955_straw","15601","C",-25.0514,44.9530685401033,5332,"15601","N",-0.4922,0.465986315454546,517,96.4686452138703
"NiWUE_FLT_506","NiWUE_Rothamsted_8-1b_1955_grain","15602","C",-23.6714,43.5292954155771,5043,"15602","N",-0.7652,2.1150295067902,2281,20.5809400180132
"NiWUE_FLT_507","NiWUE_Rothamsted_8-1b_1955_straw","15604","C",-24.8694,45.0177184702109,5209,"15604","N",-3.2142,0.491900185926315,531,91.5179944187994
"NiWUE_FLT_508","NiWUE_Rothamsted_3-1b_1960_grain","15605","C",-23.7154,43.5607159448942,5264,"15605","N",0.1688,1.84323569051829,2092,23.6327433159921
"NiWUE_FLT_509","NiWUE_Rothamsted_3-1b_1960_straw","15606","C",-25.4524,45.068962175543,5395,"15606","N",-1.7942,0.509507458416386,574,88.4559419711403
"NiWUE_FLT_510","NiWUE_Rothamsted_6-1b_1960_grain","15607","C",-23.6464,43.5952974458903,5179,"15607","N",-0.8412,1.9100013264156,2111,22.8247472098375
"NiWUE_FLT_511","NiWUE_Rothamsted_6-1b_1960_straw","15608","C",-25.8724,44.4044167719811,5284,"15608","N",-1.7872,0.73257719644339,814,60.6139762301657
"NiWUE_FLT_512","NiWUE_Rothamsted_8-1b_1960_grain","15609","C",-24.2814,43.4855542601765,5029,"15609","N",-2.8892,2.00264093100983,2155,21.7141044042523
"NiWUE_FLT_513","NiWUE_Rothamsted_8-1b_1960_straw","15610","C",-23.7594,44.7630150562063,5331,"15610","N",-3.9932,0.65442693132528,732,68.4003254046357
