"massspectroscopy_ID","UID","Analysis_C","atom_C","delta_C","percentage_C","amplitude_C","Analysis_N","atom_N","delta_N","percentage_N","amplitude_N","C_N_ratio"
"NiWUE_FLT_929","NiWUE_Rothamsted_091_2008_straw","16409","C",-26.991,45.4318026795176,5330,"16409","N",4.36757142857143,0.496897049809403,552,91.431017143177
"NiWUE_FLT_930","NiWUE_Rothamsted_031_2009_grain","16412","C",-24.7184,43.4948068989625,5240,"16412","N",3.8912,1.75742047568961,1992,24.7492319001775
"NiWUE_FLT_932","NiWUE_Rothamsted_061_2009_grain","16415","C",-23.9274,43.8206853502349,5096,"16415","N",6.1002,2.07617980259423,2251,21.106401909642
"NiWUE_FLT_934","NiWUE_Rothamsted_071_2009_grain","16417","C",-23.6714,44.1233118255701,5332,"16417","N",5.0902,2.48440660393321,2844,17.7601008448923
"NiWUE_FLT_936","NiWUE_Rothamsted_081_2009_grain","16419","C",-23.4404,44.127808609619,5394,"16419","N",4.5142,2.68471638045734,3113,16.4366742538747
"NiWUE_FLT_937","NiWUE_Rothamsted_081_2009_straw","16420","C",-25.3184,46.0352133782023,5559,"16420","N",3.6472,0.462476142904925,530,99.5407310938116
"NiWUE_FLT_938","NiWUE_Rothamsted_091_2009_grain","16421","C",-23.6774,44.5615597925653,5125,"16421","N",3.6002,2.81648733978178,3033,15.8216794242781
"NiWUE_FLT_939","NiWUE_Rothamsted_091_2009_straw","16427","C",-25.2494,45.895553238346,5382,"16427","N",3.0032,0.556066662341873,614,82.5360632933056
"NiWUE_FLT_940","NiWUE_Rothamsted_031_2010_grain","16428","C",-24.4414,42.0943727054055,5079,"16428","N",2.2062,1.59667645094122,1792,26.3637461932826
"NiWUE_FLT_942","NiWUE_Rothamsted_061_2010_grain","16430","C",-24.7304,43.3663909034387,5142,"16430","N",5.8392,1.67414440144708,1855,25.9036143273867
"NiWUE_FLT_944","NiWUE_Rothamsted_071_2010_grain","16432","C",-24.8534,42.8329492723713,5020,"16432","N",6.0932,1.81370226215433,1972,23.6163069132934
"NiWUE_FLT_946","NiWUE_Rothamsted_081_2010_grain","16435","C",-24.7514,42.8765017481226,5014,"16435","N",6.3622,1.98751959106185,2171,21.5728699938074
"NiWUE_FLT_948","NiWUE_Rothamsted_091_2010_grain","16437","C",-24.6464,43.2319964213849,5100,"16437","N",4.6352,2.24037354236222,2463,19.296780471618
"NiWUE_FLT_950","NiWUE_Rothamsted_031_2011_grain","16439","C",-24.4004,43.8904029429668,5066,"16439","N",2.7302,1.83626443152882,1970,23.9020057184384
"NiWUE_FLT_952","NiWUE_Rothamsted_061_2011_grain","16441","C",-24.6684,43.3750378890907,5289,"16441","N",7.2442,2.2571440737694,2596,19.2167785801351
"NiWUE_FLT_953","NiWUE_Rothamsted_061_2011_straw","16444","C",-26.1216,44.5029688680681,5242,"16444","N",5.6094,0.53789038470392,590,82.7361301365604
"NiWUE_FLT_954","NiWUE_Rothamsted_071_2011_grain","16445","C",-25.0416,43.9045643179718,5070,"16445","N",5.9344,2.43780107073723,2631,18.0099044360065
"NiWUE_FLT_955","NiWUE_Rothamsted_071_2011_straw","16447","C",-26.6956,44.6164022572906,5283,"16447","N",5.2864,0.521835166475487,578,85.499033264916
"NiWUE_FLT_956","NiWUE_Rothamsted_081_2011_grain","16448","C",-24.4686,43.8103415670166,5151,"16448","N",5.3864,2.58085797789187,2866,16.9751074806535
"NiWUE_FLT_957","NiWUE_Rothamsted_081_2011_straw","16449","C",-26.0716,45.0361809498956,5329,"16449","N",6.2574,0.628341067376563,699,71.6747373173137
"NiWUE_FLT_958","NiWUE_Rothamsted_091_2011_grain","16450","C",-24.6086,43.5017655422574,5054,"16450","N",5.7974,2.77996950635412,3014,15.6482887466306
"NiWUE_FLT_959","NiWUE_Rothamsted_091_2011_straw","16451","C",-26.0476,45.0034995448522,5464,"16451","N",6.1064,0.649149641829035,751,69.3268495351102
"NiWUE_FLT_960","NiWUE_Rothamsted_031_2012_grain","16452","C",-25.2296,43.6319532858988,5110,"16452","N",2.8274,1.71869177086333,1889,25.386723800965
"NiWUE_FLT_962","NiWUE_Rothamsted_061_2012_grain","16459","C",-26.2966,43.1355468503185,5093,"16459","N",5.0854,1.4273593744589,1562,30.2205230316793
"NiWUE_FLT_964","NiWUE_Rothamsted_071_2012_grain","16461","C",-26.8446,43.4571111826044,5302,"16461","N",5.7524,1.50432345177384,1734,28.8881431259756
"NiWUE_FLT_966","NiWUE_Rothamsted_081_2012_grain","16463","C",-27.0386,43.2097850321605,5231,"16463","N",6.5224,1.65058611583106,1878,26.1784493506445
"NiWUE_FLT_967","NiWUE_Rothamsted_081_2012_straw","16464","C",-28.0496,44.7758216241003,5371,"16464","N",3.5254,0.483402249841088,549,92.626423726451
"NiWUE_FLT_968","NiWUE_Rothamsted_091_2012_grain","16465","C",-27.3346,43.8842398964972,5355,"16465","N",6.9024,1.97946677225585,2301,22.1697279851207
"NiWUE_FLT_969","NiWUE_Rothamsted_091_2012_straw","16467","C",-27.7486,44.8270807866961,5345,"16467","N",4.7004,0.598968515049254,673,74.8404626627326
"NiWUE_FLT_970","NiWUE_Rothamsted_031_2013_grain","16468","C",-24.6766,43.0898810986122,5087,"16468","N",3.4444,1.82542397896073,2007,23.6054098090377
"NiWUE_FLT_972","NiWUE_Rothamsted_061_2013_grain","16470","C",-25.8526,42.6709611065018,4972,"16470","N",5.7034,1.68455523869517,1832,25.3306986475279
"NiWUE_FLT_974","NiWUE_Rothamsted_071_2013_grain","16472","C",-25.7666,42.8467993137866,4979,"16472","N",5.1014,1.76259968547932,1906,24.3088658569316
