"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_1285","NiWUE_DOK_K2_3_2020_grain","17031","C",-27.9154,42.0046883407667,4923
"NiWUE_FLT_1286","NiWUE_DOK_N0_4_2020_grain","17032","C",-27.3744,41.8281689932671,4979
"NiWUE_FLT_1287","NiWUE_DOK_M2_4_2020_grain","17033","C",-28.3264,41.9275793823415,4960
"NiWUE_FLT_1288","NiWUE_DOK_D1_4_2020_grain","17034","C",-28.0304,41.5599679835476,4940
"NiWUE_FLT_1289","NiWUE_DOK_D2_4_2020_grain","17035","C",-28.2364,41.5641901587285,5043
"NiWUE_FLT_1290","NiWUE_DOK_O1_4_2020_grain","17036","C",-28.2214,41.8882947046389,5006
"NiWUE_FLT_1291","NiWUE_DOK_O2_4_2020_grain","17037","C",-28.2224,41.6452158803801,5007
"NiWUE_FLT_1292","NiWUE_DOK_K1_4_2020_grain","17043","C",-27.7064,42.4921338604028,5197
"NiWUE_FLT_1293","NiWUE_DOK_K2_4_2020_grain","17044","C",-27.9464,41.9077248554113,4899
"NiWUE_FLT_1294","NiWUE_DOK_N0_1_2020_straw","17045","C",-27.9704,42.8817501878189,5038
"NiWUE_FLT_1295","NiWUE_DOK_M2_1_2020_straw","17046","C",-28.4874,42.8072519561451,5190
"NiWUE_FLT_1296","NiWUE_DOK_D1_1_2020_straw","17047","C",-29.1474,42.3023704027061,4999
"NiWUE_FLT_1297","NiWUE_DOK_D2_1_2020_straw","17048","C",-29.3514,43.2221716473733,5038
"NiWUE_FLT_1298","NiWUE_DOK_O1_1_2020_straw","17049","C",-29.0254,42.4771008029584,5174
"NiWUE_FLT_1299","NiWUE_DOK_O2_1_2020_straw","17051","C",-28.7104,42.1838108650341,4938
"NiWUE_FLT_1300","NiWUE_DOK_K1_1_2020_straw","17052","C",-28.3394,42.890898167141,5128
"NiWUE_FLT_1301","NiWUE_DOK_K2_1_2020_straw","17053","C",-29.0894,44.1746010211656,5009
"NiWUE_FLT_1302","NiWUE_DOK_N0_2_2020_straw","17054","C",-28.0774,41.9897876108077,4889
"NiWUE_FLT_1303","NiWUE_DOK_M2_2_2020_straw","17055","C",-29.0704,42.9859563605231,5215
"NiWUE_FLT_1304","NiWUE_DOK_D1_2_2020_straw","17056","C",-28.8674,42.3114255176708,5022
"NiWUE_FLT_1305","NiWUE_DOK_D2_2_2020_straw","17057","C",-28.8164,42.3048421851702,4930
