"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_182","NiWUE_TU_Berlin_66_2019_grain","14868","N",0.4304,1.65180289183047,1782
"NiWUE_FLT_183","NiWUE_TU_Berlin_67_2019_grain","14869","N",0.6254,1.5657308347488,1701
"NiWUE_FLT_184","NiWUE_TU_Berlin_68_2019_grain","14870","N",0.3024,1.63035880398604,1662
"NiWUE_FLT_185","NiWUE_TU_Berlin_73_2019_grain","14876","N",0.4284,1.80843332605332,1965
"NiWUE_FLT_186","NiWUE_TU_Berlin_74_2019_grain","14877","N",0.6364,1.78696725963044,1909
"NiWUE_FLT_187","NiWUE_TU_Berlin_75_2019_grain","14878","N",0.3564,1.95729705870574,2128
"NiWUE_FLT_188","NiWUE_TU_Berlin_76_2019_grain","14879","N",0.2194,1.82927462957044,1893
"NiWUE_FLT_189","NiWUE_TU_Berlin_2_2020_grain","14880","N",-0.1446,1.76996774856414,1931
"NiWUE_FLT_190","NiWUE_TU_Berlin_7_2020_grain","14881","N",0.6654,1.69292975787758,1770
"NiWUE_FLT_191","NiWUE_TU_Berlin_10_2020_grain","14882","N",0.3084,1.73568038114901,1790
"NiWUE_FLT_192","NiWUE_TU_Berlin_15_2020_grain","14884","N",0.4294,1.6741873600163,1773
"NiWUE_FLT_193","NiWUE_TU_Berlin_18_2020_grain","14885","N",0.3474,1.83743562179559,1981
"NiWUE_FLT_194","NiWUE_TU_Berlin_23_2020_grain","14886","N",0.0503999999999999,1.80716797967291,1897
"NiWUE_FLT_195","NiWUE_TU_Berlin_26_2020_grain","14887","N",0.4034,1.75577156877837,1884
"NiWUE_FLT_196","NiWUE_TU_Berlin_31_2020_grain","14888","N",0.3374,1.68950674417552,1780
"NiWUE_FLT_197","NiWUE_TU_Berlin_34_2020_grain","14889","N",0.2464,1.58480801468237,1702
"NiWUE_FLT_198","NiWUE_TU_Berlin_39_2020_grain","14890","N",0.4724,1.5883231160403,1656
