"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_1131","NiWUE_DOK_K2_1_1999_straw","16729","N",0.7466,0.840477964374806,907
"NiWUE_FLT_1132","NiWUE_DOK_N0_1_2000_grain","16730","N",7.5486,2.05599109822044,2334
"NiWUE_FLT_1133","NiWUE_DOK_M2_1_2000_grain","16731","N",0.3026,2.53763456704232,2808
"NiWUE_FLT_1134","NiWUE_DOK_K2_1_2000_grain","16732","N",2.9906,2.76688293307089,3046
"NiWUE_FLT_1137","NiWUE_DOK_K2_1_2000_straw","16740","N",1.7986,0.879869202771006,983
"NiWUE_FLT_1138","NiWUE_DOK_N0_1_2003_grain","16741","N",5.7976,2.25056325410529,2574
"NiWUE_FLT_1139","NiWUE_DOK_M2_1_2003_grain","16742","N",2.2796,2.99861489179375,3469
"NiWUE_FLT_1140","NiWUE_DOK_D1_1_2003_grain","16743","N",5.0326,2.90486020678074,3230
"NiWUE_FLT_1141","NiWUE_DOK_D2_1_2003_grain","16744","N",5.8516,2.55515467067067,2762
"NiWUE_FLT_1142","NiWUE_DOK_O1_1_2003_grain","16745","N",4.8676,2.85219319404937,3211
"NiWUE_FLT_1143","NiWUE_DOK_O2_1_2003_grain","16747","N",5.4596,2.74477358092229,2970
"NiWUE_FLT_1144","NiWUE_DOK_K1_1_2003_grain","16748","N",4.0446,2.80682935666733,3137
"NiWUE_FLT_1145","NiWUE_DOK_K2_1_2003_grain","16749","N",3.4566,2.66287701859865,2909
"NiWUE_FLT_1146","NiWUE_DOK_N0_2_2003_grain","16750","N",3.8556,2.17151081450172,2344
"NiWUE_FLT_1147","NiWUE_DOK_M2_2_2003_grain","16751","N",1.3256,2.62423334434977,2937
"NiWUE_FLT_1148","NiWUE_DOK_D1_2_2003_grain","16752","N",4.8536,2.58472478798271,2960
"NiWUE_FLT_1149","NiWUE_DOK_D2_2_2003_grain","16753","N",5.7156,2.44277416255231,2621
"NiWUE_FLT_1150","NiWUE_DOK_O1_2_2003_grain","16754","N",5.7056,2.46565598496844,2670
"NiWUE_FLT_1151","NiWUE_DOK_O2_2_2003_grain","16757","N",6.0266,2.54852212669964,2912
"NiWUE_FLT_1152","NiWUE_DOK_K1_2_2003_grain","16758","N",3.4976,2.71457256927376,3105
"NiWUE_FLT_1153","NiWUE_DOK_K2_2_2003_grain","16760","N",2.6816,2.84377310290149,3060
"NiWUE_FLT_1154","NiWUE_DOK_N0_3_2003_grain","16761","N",3.2116,2.32076615533001,2531
"NiWUE_FLT_1155","NiWUE_DOK_M2_3_2003_grain","16762","N",0.6876,2.93151610642253,3254
"NiWUE_FLT_1156","NiWUE_DOK_D1_3_2003_grain","16763","N",3.9906,2.66436485872167,2955
"NiWUE_FLT_1157","NiWUE_DOK_D2_3_2003_grain","16764","N",4.3196,2.61081801184473,2792
"NiWUE_FLT_1158","NiWUE_DOK_O1_3_2003_grain","16765","N",4.3586,2.48808197720244,2853
"NiWUE_FLT_1159","NiWUE_DOK_O2_3_2003_grain","16766","N",5.0946,2.60754971342559,2915
"NiWUE_FLT_1160","NiWUE_DOK_K1_3_2003_grain","16772","N",3.3636,2.61901706362169,2926
"NiWUE_FLT_1161","NiWUE_DOK_K2_3_2003_grain","16773","N",2.7286,2.67704452933208,3005
"NiWUE_FLT_1162","NiWUE_DOK_N0_4_2003_grain","16774","N",4.5006,2.28655943497532,2557
"NiWUE_FLT_1163","NiWUE_DOK_M2_4_2003_grain","16775","N",1.5156,2.88071983157105,3115
"NiWUE_FLT_1164","NiWUE_DOK_D1_4_2003_grain","16776","N",5.4486,2.54955464260224,2887
"NiWUE_FLT_1165","NiWUE_DOK_D2_4_2003_grain","16777","N",6.3826,2.54839804143473,2836
"NiWUE_FLT_1166","NiWUE_DOK_O1_4_2003_grain","16778","N",4.7066,2.59743695171748,2918
"NiWUE_FLT_1167","NiWUE_DOK_O2_4_2003_grain","16780","N",5.1476,2.62951887128817,2911
"NiWUE_FLT_1168","NiWUE_DOK_K1_4_2003_grain","16781","N",2.7506,2.68088153176458,2947
"NiWUE_FLT_1169","NiWUE_DOK_K2_4_2003_grain","16782","N",2.2256,2.99637397284596,3412
