"massspectroscopy_ID","UID","Analysis_C","atom_C","delta_C","percentage_C","amplitude_C","Analysis_N","atom_N","delta_N","percentage_N","amplitude_N","C_N_ratio"
"NiWUE_FLT_1285","NiWUE_DOK_K2_3_2020_grain","17031","C",-27.9154,42.0046883407667,4923,"17031","N",2.6472,2.40133439217538,2593,17.492227853662
"NiWUE_FLT_1286","NiWUE_DOK_N0_4_2020_grain","17032","C",-27.3744,41.8281689932671,4979,"17032","N",4.3482,2.1195092706075,2338,19.7348365366093
"NiWUE_FLT_1287","NiWUE_DOK_M2_4_2020_grain","17033","C",-28.3264,41.9275793823415,4960,"17033","N",2.0042,2.41212813350405,2632,17.3819868024316
"NiWUE_FLT_1288","NiWUE_DOK_D1_4_2020_grain","17034","C",-28.0304,41.5599679835476,4940,"17034","N",5.5332,2.10189944214681,2289,19.7725767228424
"NiWUE_FLT_1289","NiWUE_DOK_D2_4_2020_grain","17035","C",-28.2364,41.5641901587285,5043,"17035","N",9.1162,2.25257279292135,2511,18.4518743586635
"NiWUE_FLT_1290","NiWUE_DOK_O1_4_2020_grain","17036","C",-28.2214,41.8882947046389,5006,"17036","N",4.1222,1.97758832643508,2174,21.181503827012
"NiWUE_FLT_1291","NiWUE_DOK_O2_4_2020_grain","17037","C",-28.2224,41.6452158803801,5007,"17037","N",4.4022,1.94379804596372,2161,21.4246618710498
"NiWUE_FLT_1292","NiWUE_DOK_K1_4_2020_grain","17043","C",-27.7064,42.4921338604028,5197,"17043","N",2.5162,2.10764037738031,2401,20.1609982027476
"NiWUE_FLT_1293","NiWUE_DOK_K2_4_2020_grain","17044","C",-27.9464,41.9077248554113,4899,"17044","N",1.9222,2.37109492480646,2561,17.6744188589716
"NiWUE_FLT_1294","NiWUE_DOK_N0_1_2020_straw","17045","C",-27.9704,42.8817501878189,5038,"17045","N",4.0532,0.508058085896011,526,84.4032432082892
"NiWUE_FLT_1295","NiWUE_DOK_M2_1_2020_straw","17046","C",-28.4874,42.8072519561451,5190,"17046","N",1.8592,0.638863201821709,693,67.0053492423431
"NiWUE_FLT_1300","NiWUE_DOK_K1_1_2020_straw","17052","C",-28.3394,42.890898167141,5128,"17052","N",1.1402,0.465107144648502,514,92.2172421142986
"NiWUE_FLT_1303","NiWUE_DOK_M2_2_2020_straw","17055","C",-29.0704,42.9859563605231,5215,"17055","N",-0.5538,0.580500593452071,654,74.0498060560075
