"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_55","NiWUE_BL_Var.13_2014_grain","13379","N",1.2076,1.30493492818424,1726
"NiWUE_FLT_56","NiWUE_BL_Var.18_2014_grain","13380","N",1.2216,0.951112716677667,1261
"NiWUE_FLT_57","NiWUE_BL_Var.1_2015_grain","13381","N",4.0376,2.130139028161,2839
"NiWUE_FLT_58","NiWUE_BL_Var.6_2015_grain","13382","N",4.5896,0.990426678733868,1297
"NiWUE_FLT_59","NiWUE_BL_Var.13_2015_grain","13383","N",0.2916,1.40831913134278,1744
"NiWUE_FLT_6","NiWUE_BL_Var.6_2002_grain","13306","N",3.73871428571429,1.70610169624683,1815
"NiWUE_FLT_60","NiWUE_BL_Var.18_2015_grain","13385","N",0.8136,0.861905288578092,1094
"NiWUE_FLT_61","NiWUE_BL_Var.1_2016_grain","13386","N",5.3576,1.64347915401679,2040
"NiWUE_FLT_62","NiWUE_BL_Var.6_2016_grain","13387","N",5.2806,0.973464646807136,1238
"NiWUE_FLT_63","NiWUE_BL_Var.13_2016_grain","13388","N",1.6906,1.2443035456836,1587
"NiWUE_FLT_64","NiWUE_BL_Var.18_2016_grain","13389","N",3.1976,1.10418212718501,1389
"NiWUE_FLT_65","NiWUE_BL_Var.1_2017_grain","13390","N",4.9126,1.81207316833161,2416
"NiWUE_FLT_66","NiWUE_BL_Var.6_2017_grain","13391","N",3.8956,1.28549848449275,1679
"NiWUE_FLT_7","NiWUE_BL_Var.13_2002_grain","13309","N",0.835714285714286,2.02914371601033,2368
"NiWUE_FLT_8","NiWUE_BL_Var.18_2002_grain","13310","N",0.452714285714286,1.37397758056004,1458
"NiWUE_FLT_9","NiWUE_BL_Var.1_2003_grain","13311","N",4.09171428571429,1.95693348909775,2096
