"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_469","NiWUE_Rothamsted_6_1925_straw","15550","C",-25.3238,44.5132801267864,5237
"NiWUE_FLT_470","NiWUE_Rothamsted_8_1925_grain","15552","C",-23.5318,42.3045376218266,5189
"NiWUE_FLT_471","NiWUE_Rothamsted_8_1925_straw","15553","C",-24.8968,44.7455243160112,5219
"NiWUE_FLT_472","NiWUE_Rothamsted_3-1_1930_grain","15554","C",-24.2558,42.4742083653318,5225
"NiWUE_FLT_473","NiWUE_Rothamsted_3-1_1930_straw","15555","C",-26.6978,43.2834345897529,5184
"NiWUE_FLT_474","NiWUE_Rothamsted_6-1_1930_grain","15556","C",-24.1198,42.8386770866957,5067
"NiWUE_FLT_475","NiWUE_Rothamsted_6-1_1930_straw","15557","C",-26.7708,44.4044342556579,5276
"NiWUE_FLT_476","NiWUE_Rothamsted_8-1_1930_grain","15558","C",-24.3108,42.5953969197974,5066
"NiWUE_FLT_477","NiWUE_Rothamsted_8-1_1930_straw","15564","C",-26.9498,44.9420027932661,5358
"NiWUE_FLT_478","NiWUE_Rothamsted_3-1_1935_grain","15565","C",-24.2818,41.8059831569679,5019
"NiWUE_FLT_479","NiWUE_Rothamsted_3-1_1935_straw","15566","C",-26.5938,43.4485620876943,5251
"NiWUE_FLT_480","NiWUE_Rothamsted_6-1_1935_grain","15567","C",-24.1288,41.8821794449269,4993
"NiWUE_FLT_481","NiWUE_Rothamsted_6-1_1935_straw","15568","C",-26.5608,43.1865637716208,5312
"NiWUE_FLT_482","NiWUE_Rothamsted_8-1_1935_grain","15569","C",-24.1368,41.9600396017718,5245
"NiWUE_FLT_483","NiWUE_Rothamsted_8-1_1935_straw","15571","C",-26.5438,43.667084255403,5124
"NiWUE_FLT_484","NiWUE_Rothamsted_3-1_1940_grain","15572","C",-23.7398,41.9373335440864,5095
"NiWUE_FLT_485","NiWUE_Rothamsted_3-1_1940_straw","15573","C",-25.1938,44.2008874108521,5357
"NiWUE_FLT_486","NiWUE_Rothamsted_6-1_1940_grain","15574","C",-23.9638,41.7062580175829,5046
"NiWUE_FLT_487","NiWUE_Rothamsted_6-1_1940_straw","15575","C",-25.5318,44.5153581465821,5270
"NiWUE_FLT_488","NiWUE_Rothamsted_8-1_1940_grain","15576","C",-23.8818,41.9535665766404,5128
"NiWUE_FLT_489","NiWUE_Rothamsted_8-1_1940_straw","15577","C",-25.4158,44.5610124534879,5172
"NiWUE_FLT_490","NiWUE_Rothamsted_3-1_1945_grain","15578","C",-24.1808,41.7127484833384,5226
"NiWUE_FLT_491","NiWUE_Rothamsted_3-1_1945_straw","15581","C",-25.3424,43.5088173489115,5196
"NiWUE_FLT_492","NiWUE_Rothamsted_6-1_1945_grain","15582","C",-24.3564,41.851882840898,5084
"NiWUE_FLT_493","NiWUE_Rothamsted_6-1_1945_straw","15584","C",-25.7814,43.9634054355109,5413
"NiWUE_FLT_494","NiWUE_Rothamsted_8-1_1945_grain","15585","C",-24.5394,42.2400707429939,5010
"NiWUE_FLT_495","NiWUE_Rothamsted_8-1_1945_straw","15586","C",-25.9364,45.0500613459897,5446
"NiWUE_FLT_496","NiWUE_Rothamsted_3-1_1950_grain","15587","C",-23.7614,42.2219973967878,5088
"NiWUE_FLT_497","NiWUE_Rothamsted_3-1_1950_straw","15588","C",-25.7554,43.6970611262868,5309
"NiWUE_FLT_498","NiWUE_Rothamsted_6-1_1950_grain","15589","C",-23.6054,42.0381391664259,5170
"NiWUE_FLT_499","NiWUE_Rothamsted_6-1_1950_straw","15590","C",-25.3264,43.7966854518569,5362
"NiWUE_FLT_500","NiWUE_Rothamsted_8-1_1950_grain","15596","C",-24.1464,42.2443471705497,4958
"NiWUE_FLT_501","NiWUE_Rothamsted_8-1_1950_straw","15597","C",-25.7044,44.3115171713357,5225
"NiWUE_FLT_502","NiWUE_Rothamsted_3-1b_1955_grain","15598","C",-23.5684,42.1310976631104,4947
"NiWUE_FLT_503","NiWUE_Rothamsted_3-1b_1955_straw","15599","C",-25.7674,43.5514325308401,5313
"NiWUE_FLT_504","NiWUE_Rothamsted_6-1b_1955_grain","15600","C",-23.4304,41.9503888816487,5159
"NiWUE_FLT_505","NiWUE_Rothamsted_6-1b_1955_straw","15601","C",-25.0514,44.9530685401033,5332
"NiWUE_FLT_506","NiWUE_Rothamsted_8-1b_1955_grain","15602","C",-23.6714,43.5292954155771,5043
"NiWUE_FLT_507","NiWUE_Rothamsted_8-1b_1955_straw","15604","C",-24.8694,45.0177184702109,5209
"NiWUE_FLT_508","NiWUE_Rothamsted_3-1b_1960_grain","15605","C",-23.7154,43.5607159448942,5264
"NiWUE_FLT_509","NiWUE_Rothamsted_3-1b_1960_straw","15606","C",-25.4524,45.068962175543,5395
"NiWUE_FLT_510","NiWUE_Rothamsted_6-1b_1960_grain","15607","C",-23.6464,43.5952974458903,5179
"NiWUE_FLT_511","NiWUE_Rothamsted_6-1b_1960_straw","15608","C",-25.8724,44.4044167719811,5284
"NiWUE_FLT_512","NiWUE_Rothamsted_8-1b_1960_grain","15609","C",-24.2814,43.4855542601765,5029
"NiWUE_FLT_513","NiWUE_Rothamsted_8-1b_1960_straw","15610","C",-23.7594,44.7630150562063,5331
